time_5min,location,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,count,phase
2020-04-07T15:15:00Z,6,4,10,4,6,10,0,1,pre-quake
2020-04-07T15:15:00Z,12,4,4,4,NA,1,0,1,pre-quake
2020-04-07T15:15:00Z,13,4,3,1,NA,10,0,1,pre-quake
2020-04-07T15:15:00Z,15,9.5,5.5,10,NA,8.5,0,2,pre-quake
2020-04-07T15:20:00Z,1,8,10,3,7,2,0,1,pre-quake
2020-04-07T15:20:00Z,2,1,5,9,NA,8,0,1,pre-quake
2020-04-07T15:20:00Z,3,0,8,10,6,1,0,1,pre-quake
2020-04-07T15:20:00Z,14,10,4,5,NA,8,0,1,pre-quake
2020-04-07T15:20:00Z,15,6,1,6,NA,10,1,1,pre-quake
2020-04-07T15:20:00Z,16,10,8,10,4,0,0,1,pre-quake
2020-04-07T15:20:00Z,18,5,7,2,NA,1,0,1,pre-quake
2020-04-07T15:25:00Z,4,9,1,10,NA,3,0,1,pre-quake
2020-04-07T15:25:00Z,6,2,2,4.5,1,5,0.5,2,pre-quake
2020-04-07T15:25:00Z,8,10,6,4,NA,2,0,1,pre-quake
2020-04-07T15:25:00Z,12,10,9,5,NA,9,0,1,pre-quake
2020-04-07T15:25:00Z,15,5,9.5,4,NA,2.5,0,2,pre-quake
2020-04-07T15:30:00Z,2,5,7,8,NA,3,0,1,pre-quake
2020-04-07T15:30:00Z,8,10,7,1,NA,10,0,1,pre-quake
2020-04-07T15:30:00Z,9,5,9,10,6,5,0,1,pre-quake
2020-04-07T15:30:00Z,14,4,0,8,4,4,0,1,pre-quake
2020-04-07T15:30:00Z,18,7,1,8,NA,4,0,1,pre-quake
2020-04-07T15:30:00Z,19,10,6,3,NA,5,0,1,pre-quake
2020-04-07T15:35:00Z,2,10,4,3,NA,5,0,1,pre-quake
2020-04-07T15:35:00Z,5,6,0,7,5,2,1,1,pre-quake
2020-04-07T15:35:00Z,6,8.5,1,7,8,6.5,0,2,pre-quake
2020-04-07T15:35:00Z,9,10,10,2,5,5,0,1,pre-quake
2020-04-07T15:35:00Z,11,6,7,6,5,8,0,1,pre-quake
2020-04-07T15:40:00Z,2,9,4,7,NA,7.5,0,2,pre-quake
2020-04-07T15:40:00Z,5,8,1,8,2,2,0,1,pre-quake
2020-04-07T15:40:00Z,9,6,6.5,9,9.5,4,0,2,pre-quake
2020-04-07T15:40:00Z,13,2,5,6,NA,4,0,1,pre-quake
2020-04-07T15:40:00Z,14,6,2.5,5,NA,3,0,2,pre-quake
2020-04-07T15:40:00Z,15,3,7,0,NA,1,0,1,pre-quake
2020-04-07T15:45:00Z,4,4,10,0,NA,10,0,1,pre-quake
2020-04-07T15:45:00Z,5,7,2,3,1,7,0,1,pre-quake
2020-04-07T15:45:00Z,6,10,3,3,7,4,0,1,pre-quake
2020-04-07T15:45:00Z,9,5.5,5.5,3,10,8,0,2,pre-quake
2020-04-07T15:45:00Z,11,7,8,4,10,4,0,1,pre-quake
2020-04-07T15:45:00Z,14,8.5,3,5.5,NA,2.5,0,2,pre-quake
2020-04-07T15:45:00Z,15,0,9,1,NA,8,0,1,pre-quake
2020-04-07T15:45:00Z,19,9,5,0,NA,10,0,1,pre-quake
2020-04-07T15:50:00Z,2,6.333333333333333,7,8,NA,6.333333333333333,0,3,pre-quake
2020-04-07T15:50:00Z,5,0,0,3,7,7,1,1,pre-quake
2020-04-07T15:50:00Z,6,6,3,1,3,3,0,1,pre-quake
2020-04-07T15:50:00Z,14,8,5,7,NA,6,0,1,pre-quake
2020-04-07T15:50:00Z,15,0,10,10,NA,4,0,1,pre-quake
2020-04-07T15:55:00Z,6,4,8,7,6,3,0,1,pre-quake
2020-04-07T15:55:00Z,8,2,10,0,NA,10,0,1,pre-quake
2020-04-07T15:55:00Z,15,8,7,4.5,NA,1.5,0.5,2,pre-quake
2020-04-07T15:55:00Z,16,10,1,9,10,5,0,1,pre-quake
2020-04-07T15:55:00Z,17,7,8,1,NA,3,0,1,pre-quake
2020-04-07T16:00:00Z,1,7,0,4,10,9,0,1,pre-quake
2020-04-07T16:00:00Z,2,6,4,5,NA,10,0,1,pre-quake
2020-04-07T16:00:00Z,3,4,5,3,3,5,0,1,pre-quake
2020-04-07T16:00:00Z,6,10,9,3,3,8,0,1,pre-quake
2020-04-07T16:00:00Z,8,8,8,8.5,NA,1,0.5,2,pre-quake
2020-04-07T16:00:00Z,10,0,9,10,NA,5,0,1,pre-quake
2020-04-07T16:00:00Z,15,10,5,4,NA,10,0,1,pre-quake
2020-04-07T16:00:00Z,18,1,4,4,NA,1,0,1,pre-quake
2020-04-07T16:00:00Z,19,3,0,10,NA,4,1,1,pre-quake
2020-04-07T16:05:00Z,3,3,3,0,7,6,0,1,pre-quake
2020-04-07T16:05:00Z,9,4.333333333333333,6,7.333333333333333,8.666666666666666,5,0.3333333333333333,3,pre-quake
2020-04-07T16:05:00Z,13,3,5,2,NA,10,0,1,pre-quake
2020-04-07T16:05:00Z,16,2.5,7.5,2,4.5,3.5,0,2,pre-quake
2020-04-07T16:05:00Z,19,9,2.5,6.5,NA,5.5,0.5,2,pre-quake
2020-04-07T16:10:00Z,5,3,9.5,0,7,5,0,2,pre-quake
2020-04-07T16:10:00Z,8,5,5,9,NA,9,0,1,pre-quake
2020-04-07T16:10:00Z,9,5.5,4,3.5,5.5,5,0,2,pre-quake
2020-04-07T16:10:00Z,11,9,2,6,10,9,0,1,pre-quake
2020-04-07T16:15:00Z,2,8,8,0,NA,1,0,1,pre-quake
2020-04-07T16:15:00Z,6,5,10,7,4,8,0,1,pre-quake
2020-04-07T16:15:00Z,9,1,5,10,4,9,0,1,pre-quake
2020-04-07T16:20:00Z,2,9,2,10,NA,3,0,1,pre-quake
2020-04-07T16:20:00Z,9,5,2,10,1,0,0,1,pre-quake
2020-04-07T16:20:00Z,15,5,9,3.5,NA,5.5,0.5,2,pre-quake
2020-04-07T16:20:00Z,16,7,9,2,9,5,0,1,pre-quake
2020-04-07T16:20:00Z,18,9,6,9,NA,6,1,1,pre-quake
2020-04-07T16:25:00Z,2,10,10,5,NA,0,0,1,pre-quake
2020-04-07T16:25:00Z,9,1,6,0,10,6,0,1,pre-quake
2020-04-07T16:25:00Z,11,0,7,6,9,1,0,1,pre-quake
2020-04-07T16:25:00Z,12,9,10,5,NA,3,0,1,pre-quake
2020-04-07T16:25:00Z,19,3,4,9,NA,6,0,1,pre-quake
2020-04-07T16:30:00Z,2,5.5,9.5,5,NA,6.5,0,2,pre-quake
2020-04-07T16:30:00Z,6,8,1,3,4,8,0,1,pre-quake
2020-04-07T16:30:00Z,15,6.5,6,6,NA,1.5,0,2,pre-quake
2020-04-07T16:30:00Z,19,5,7,8,NA,7,0,1,pre-quake
2020-04-07T16:35:00Z,1,6,4,2,9,10,0,1,pre-quake
2020-04-07T16:35:00Z,2,9.5,6.5,4,NA,8,0,2,pre-quake
2020-04-07T16:35:00Z,6,6.5,2.5,8,7.5,2.5,0,2,pre-quake
2020-04-07T16:35:00Z,8,4,7,4.5,NA,3.5,0,2,pre-quake
2020-04-07T16:35:00Z,9,7,7,5,7,9,0,1,pre-quake
2020-04-07T16:35:00Z,15,0,10,10,NA,6,0,1,pre-quake
2020-04-07T16:35:00Z,17,6,4,10,NA,10,0,1,pre-quake
2020-04-07T16:35:00Z,19,2,10,2,NA,10,0,1,pre-quake
2020-04-07T16:40:00Z,2,10,2,9,NA,4,0,1,pre-quake
2020-04-07T16:40:00Z,3,4,8,0,3,1,0,1,pre-quake
2020-04-07T16:40:00Z,6,2,0,4,7,2,0,1,pre-quake
2020-04-07T16:40:00Z,8,9,8.5,6.5,NA,0.5,0,2,pre-quake
2020-04-07T16:40:00Z,9,4.75,4.75,6.75,6,7.75,0,4,pre-quake
2020-04-07T16:40:00Z,15,3,10,10,NA,10,0,1,pre-quake
2020-04-07T16:40:00Z,16,2,6,0,2,2,0,1,pre-quake
2020-04-07T16:40:00Z,19,6.333333333333333,7,5.333333333333333,NA,8.333333333333334,0.3333333333333333,3,pre-quake
2020-04-07T16:45:00Z,2,5,8,3,NA,1,0,1,pre-quake
2020-04-07T16:45:00Z,3,10,3,6,2,2,0,1,pre-quake
2020-04-07T16:45:00Z,4,4,10,10,NA,9,0,1,pre-quake
2020-04-07T16:45:00Z,9,8,2,1,7,9,0,1,pre-quake
2020-04-07T16:45:00Z,12,8,10,0,NA,10,0,1,pre-quake
2020-04-07T16:45:00Z,14,8.5,5.5,6.5,NA,6,0.5,2,pre-quake
2020-04-07T16:45:00Z,15,8,3,9,NA,10,0,1,pre-quake
2020-04-07T16:50:00Z,2,3,9,6,NA,6,0,1,pre-quake
2020-04-07T16:50:00Z,15,6,7,8.5,NA,6.5,0,2,pre-quake
2020-04-07T16:50:00Z,16,9,9,10,4,3,0,1,pre-quake
2020-04-07T16:55:00Z,6,10,9,9,9,4,0,1,pre-quake
2020-04-07T16:55:00Z,8,9.5,5.5,5.5,NA,7.5,0.5,2,pre-quake
2020-04-07T16:55:00Z,9,5,9,10,7,6,0,1,pre-quake
2020-04-07T16:55:00Z,16,6.5,4,5,10,5.5,0,2,pre-quake
2020-04-07T16:55:00Z,18,2,8,5,NA,8,0,1,pre-quake
2020-04-07T16:55:00Z,19,8,8,3,NA,0,0,1,pre-quake
2020-04-07T17:00:00Z,6,10,8,10,8,4,0,1,pre-quake
2020-04-07T17:00:00Z,10,5,5,6,NA,4,0,2,pre-quake
2020-04-07T17:00:00Z,12,3,10,3,NA,7,0,1,pre-quake
2020-04-07T17:00:00Z,13,3,7,10,NA,6,0,1,pre-quake
2020-04-07T17:00:00Z,17,2,5,9,NA,9,0,1,pre-quake
2020-04-07T17:05:00Z,2,9,5,10,NA,10,0,1,pre-quake
2020-04-07T17:05:00Z,3,9,3,10,10,1,0,1,pre-quake
2020-04-07T17:05:00Z,5,3,3,0,9,2,0,1,pre-quake
2020-04-07T17:05:00Z,8,1,3,6,NA,6,0,1,pre-quake
2020-04-07T17:05:00Z,14,10,4,5,NA,1,0,1,pre-quake
2020-04-07T17:05:00Z,16,10,1,7,9,7,0,1,pre-quake
2020-04-07T17:05:00Z,17,9,3,0,NA,0,0,1,pre-quake
2020-04-07T17:10:00Z,2,2,9,3,NA,9,0,1,pre-quake
2020-04-07T17:10:00Z,5,1,10,4,2,9,0,1,pre-quake
2020-04-07T17:10:00Z,6,6,5,4.5,5,9.5,0,2,pre-quake
2020-04-07T17:10:00Z,8,3.5,6,4,NA,4,0,2,pre-quake
2020-04-07T17:10:00Z,10,1,4,7,NA,7.5,0,2,pre-quake
2020-04-07T17:10:00Z,15,1,6,7,NA,2,0,1,pre-quake
2020-04-07T17:10:00Z,16,10,2,4,5,10,0,1,pre-quake
2020-04-07T17:15:00Z,2,9,5,8,NA,10,0,1,pre-quake
2020-04-07T17:15:00Z,3,9,4,0,5,7,0,1,pre-quake
2020-04-07T17:15:00Z,5,7,9,6,9,9,0,1,pre-quake
2020-04-07T17:15:00Z,6,5.333333333333333,10,3,4.333333333333333,2,0.3333333333333333,3,pre-quake
2020-04-07T17:15:00Z,8,7,8.5,5,NA,9.5,0,2,pre-quake
2020-04-07T17:15:00Z,10,10,8,2,NA,3,1,1,pre-quake
2020-04-07T17:15:00Z,11,6,3,10,10,1,0,1,pre-quake
2020-04-07T17:15:00Z,13,10,10,9,2,7,0,1,pre-quake
2020-04-07T17:15:00Z,16,3,2,10,1,10,0,1,pre-quake
2020-04-07T17:15:00Z,17,3,6.5,9.5,NA,4,0,2,pre-quake
2020-04-07T17:20:00Z,2,5,8,0,NA,5,0,1,pre-quake
2020-04-07T17:20:00Z,3,2,0,5,10,8,1,1,pre-quake
2020-04-07T17:20:00Z,5,3,2,1,6,3,0,1,pre-quake
2020-04-07T17:20:00Z,11,2,9,7,0,9,0,1,pre-quake
2020-04-07T17:20:00Z,12,4,8,10,NA,8,0,1,pre-quake
2020-04-07T17:20:00Z,13,8,6,10,NA,6,0,1,pre-quake
2020-04-07T17:20:00Z,14,3,6,5.5,NA,4.5,0,2,pre-quake
2020-04-07T17:20:00Z,15,9,6,10,NA,9,0,1,pre-quake
2020-04-07T17:25:00Z,1,2,5,5,3,4,1,1,pre-quake
2020-04-07T17:25:00Z,3,5,10,8,5,2,0,1,pre-quake
2020-04-07T17:25:00Z,8,1,10,8,NA,8,0,1,pre-quake
2020-04-07T17:25:00Z,9,2,3,5,7,4,0,1,pre-quake
2020-04-07T17:25:00Z,12,3,3,0,NA,10,0,1,pre-quake
2020-04-07T17:25:00Z,15,1,1,4,NA,5,0,1,pre-quake
2020-04-07T17:25:00Z,16,2,3,1,2,4,0,1,pre-quake
2020-04-07T17:25:00Z,18,10,1,10,NA,4,0,1,pre-quake
2020-04-07T17:30:00Z,2,9.5,5,3,7,4.5,0,2,pre-quake
2020-04-07T17:30:00Z,6,3.5,8.5,8.5,3.5,8,0,2,pre-quake
2020-04-07T17:30:00Z,8,9,1,3,NA,5,0,1,pre-quake
2020-04-07T17:30:00Z,9,0,5,3,1,5,0,1,pre-quake
2020-04-07T17:30:00Z,11,0,5,9,5,0,0,1,pre-quake
2020-04-07T17:30:00Z,13,6,10,0,NA,10,1,1,pre-quake
2020-04-07T17:30:00Z,15,7.333333333333333,4.666666666666667,2,NA,7,0,3,pre-quake
2020-04-07T17:35:00Z,8,4,5,4,NA,6,0,1,pre-quake
2020-04-07T17:35:00Z,9,0,0,9,7,3,0,1,pre-quake
2020-04-07T17:35:00Z,17,9,10,7,NA,9,0,1,pre-quake
2020-04-07T17:40:00Z,1,4,3,8,7,6,0,1,pre-quake
2020-04-07T17:40:00Z,3,8,2,6,5,8,0,1,pre-quake
2020-04-07T17:40:00Z,5,4,8,10,2,5,0,1,pre-quake
2020-04-07T17:40:00Z,6,5,3,6,6,3,0,1,pre-quake
2020-04-07T17:40:00Z,15,2,6,9,NA,1,0,1,pre-quake
2020-04-07T17:40:00Z,16,10,2,2,9,10,0,1,pre-quake
2020-04-07T17:45:00Z,5,9,1,5,10,9,0,1,pre-quake
2020-04-07T17:45:00Z,9,5,2,5,2,4,0,1,pre-quake
2020-04-07T17:45:00Z,15,7,2,1,NA,4,0,1,pre-quake
2020-04-07T17:45:00Z,16,8,3,0,8,4,0,1,pre-quake
2020-04-07T17:50:00Z,2,3,7,0,NA,8,1,1,pre-quake
2020-04-07T17:50:00Z,3,0,10,6,9,6,0,1,pre-quake
2020-04-07T17:50:00Z,5,2,3,10,6,3,0,1,pre-quake
2020-04-07T17:50:00Z,8,7,0,3,NA,4,0,1,pre-quake
2020-04-07T17:50:00Z,9,3,7,5,9,10,0,1,pre-quake
2020-04-07T17:55:00Z,4,6,4,4,NA,4,0,1,pre-quake
2020-04-07T17:55:00Z,6,5,0.5,4.5,2.5,7.5,0,2,pre-quake
2020-04-07T17:55:00Z,8,7,5,2,NA,6,0,1,pre-quake
2020-04-07T17:55:00Z,9,7,3,2,3,10,0,1,pre-quake
2020-04-07T18:00:00Z,2,0,0,6,NA,0,0,1,pre-quake
2020-04-07T18:00:00Z,8,10,7,6,NA,9,1,1,pre-quake
2020-04-07T18:00:00Z,16,3,2,10,2,1,0,1,pre-quake
2020-04-07T18:05:00Z,2,2,9,9,NA,3,0,1,pre-quake
2020-04-07T18:05:00Z,5,4,2,1,4,5,0,1,pre-quake
2020-04-07T18:05:00Z,6,9,0,2,1,8,0,1,pre-quake
2020-04-07T18:05:00Z,8,8,7,7,NA,9,0,1,pre-quake
2020-04-07T18:05:00Z,9,0,0,10,5,9,0,1,pre-quake
2020-04-07T18:05:00Z,15,7.666666666666667,8.333333333333334,6,NA,6.666666666666667,0.6666666666666666,3,pre-quake
2020-04-07T18:05:00Z,16,2,10,1,10,9,0,1,pre-quake
2020-04-07T18:10:00Z,3,7,1,0,10,1,0,1,pre-quake
2020-04-07T18:10:00Z,6,10,2,2,10,4,0,1,pre-quake
2020-04-07T18:10:00Z,8,0,2,9,NA,3,0,1,pre-quake
2020-04-07T18:10:00Z,14,1,0,4,NA,9,0,1,pre-quake
2020-04-07T18:10:00Z,15,3.5,6,3.5,NA,6,0,2,pre-quake
2020-04-07T18:10:00Z,19,9,10,5,NA,6,0,1,pre-quake
2020-04-07T18:15:00Z,2,10,1,7,NA,8,0,1,pre-quake
2020-04-07T18:15:00Z,6,8,7,8,10,10,0,1,pre-quake
2020-04-07T18:15:00Z,9,1,5,3,5,6,0,1,pre-quake
2020-04-07T18:15:00Z,15,0,10,3,NA,2,0,1,pre-quake
2020-04-07T18:15:00Z,16,4,1,2,8,1,0,1,pre-quake
2020-04-07T18:20:00Z,2,4,7,10,NA,1,0,1,pre-quake
2020-04-07T18:20:00Z,6,10,4,10,7,8,0,1,pre-quake
2020-04-07T18:20:00Z,8,9.5,4,8,NA,7.5,0,2,pre-quake
2020-04-07T18:20:00Z,9,0,2,7,2,5,0,1,pre-quake
2020-04-07T18:20:00Z,10,10,2,1,NA,5,1,1,pre-quake
2020-04-07T18:20:00Z,15,6,3.5,6,NA,5.5,0,2,pre-quake
2020-04-07T18:20:00Z,17,9,9,7,NA,1,1,1,pre-quake
2020-04-07T18:20:00Z,18,4.5,7.5,6.5,NA,5.5,0,2,pre-quake
2020-04-07T18:25:00Z,2,4.5,3.5,6,NA,4,0.5,2,pre-quake
2020-04-07T18:25:00Z,4,2,6,2,NA,0,0,1,pre-quake
2020-04-07T18:25:00Z,9,6,10,10,7,8,0,1,pre-quake
2020-04-07T18:25:00Z,19,6,5,4,NA,5,1,1,pre-quake
2020-04-07T18:30:00Z,5,4.333333333333333,7.333333333333333,6.333333333333333,6.666666666666667,8.333333333333334,0,3,pre-quake
2020-04-07T18:30:00Z,8,3,9,5,NA,10,0,1,pre-quake
2020-04-07T18:30:00Z,9,7,3,10,10,10,0,1,pre-quake
2020-04-07T18:30:00Z,14,4.5,9.5,8.5,NA,4.5,0,2,pre-quake
2020-04-07T18:30:00Z,16,7,9,8,1,9,0,1,pre-quake
2020-04-07T18:30:00Z,19,9,0,6,NA,5,0,1,pre-quake
2020-04-07T18:35:00Z,3,4,9.5,1,4,3,0,2,pre-quake
2020-04-07T18:35:00Z,6,9,6,1,6,1,0,1,pre-quake
2020-04-07T18:35:00Z,8,4,9,10,NA,10,1,1,pre-quake
2020-04-07T18:35:00Z,9,7,8,3,7,6,0,1,pre-quake
2020-04-07T18:35:00Z,10,10,2,9,NA,8,0,1,pre-quake
2020-04-07T18:35:00Z,13,10,4,10,NA,8,0,1,pre-quake
2020-04-07T18:35:00Z,14,9,2,7,NA,2,0,1,pre-quake
2020-04-07T18:35:00Z,15,10,3.5,9,NA,8,0,2,pre-quake
2020-04-07T18:40:00Z,1,5,3,7,10,6,0,1,pre-quake
2020-04-07T18:40:00Z,2,4,4,4,NA,4,0,1,pre-quake
2020-04-07T18:40:00Z,6,0,1,10,2,2,0,1,pre-quake
2020-04-07T18:40:00Z,8,2,7,4.5,NA,3.5,0,2,pre-quake
2020-04-07T18:40:00Z,9,10,7,0,3,7,0,1,pre-quake
2020-04-07T18:40:00Z,15,1,6,2,NA,8,1,1,pre-quake
2020-04-07T18:40:00Z,16,3.5,3.5,2.5,5.5,6.5,0,2,pre-quake
2020-04-07T18:40:00Z,18,9,9,9,NA,10,1,1,pre-quake
2020-04-07T18:40:00Z,19,3,5,3,NA,9,0,1,pre-quake
2020-04-07T18:45:00Z,2,7,6,5.75,NA,6.75,0,4,pre-quake
2020-04-07T18:45:00Z,3,4,2,4,10,10,1,1,pre-quake
2020-04-07T18:45:00Z,4,1,8,0,NA,4,0,1,pre-quake
2020-04-07T18:45:00Z,6,3,9,7,4,7,0,1,pre-quake
2020-04-07T18:45:00Z,9,5.333333333333333,6.333333333333333,5,4.666666666666667,5.666666666666667,0,3,pre-quake
2020-04-07T18:45:00Z,13,10,6,7,NA,0,0,1,pre-quake
2020-04-07T18:45:00Z,15,2.5,4,5,NA,1,0.5,2,pre-quake
2020-04-07T18:45:00Z,19,0,4,3,NA,8,0,1,pre-quake
2020-04-07T18:50:00Z,3,3,6,4,9,10,0,1,pre-quake
2020-04-07T18:50:00Z,6,3,7,8,3,8,0,1,pre-quake
2020-04-07T18:50:00Z,9,2,10,10,2,9,0,1,pre-quake
2020-04-07T18:50:00Z,15,5,10,1,NA,0,0,1,pre-quake
2020-04-07T18:50:00Z,16,1,4,3,10,8,0,1,pre-quake
2020-04-07T18:55:00Z,2,8,9,0,NA,5,0,1,pre-quake
2020-04-07T18:55:00Z,3,8,4,7,10,2,0,1,pre-quake
2020-04-07T18:55:00Z,16,8.666666666666666,3.6666666666666665,7.333333333333333,5.333333333333333,6,0.3333333333333333,3,pre-quake
2020-04-07T19:00:00Z,4,10,10,0,NA,8,0,1,pre-quake
2020-04-07T19:00:00Z,6,0,5,6,6,1,0,1,pre-quake
2020-04-07T19:00:00Z,8,5.25,7,1.75,NA,5.75,0,4,pre-quake
2020-04-07T19:00:00Z,9,10,10,1,7,10,0,1,pre-quake
2020-04-07T19:00:00Z,13,3,5,7,NA,10,0,1,pre-quake
2020-04-07T19:00:00Z,14,9,4,5,NA,3,0,1,pre-quake
2020-04-07T19:00:00Z,18,2.5,4.5,3.5,NA,1.5,0,2,pre-quake
2020-04-07T19:05:00Z,2,4.5,5,8.5,NA,3,0,2,pre-quake
2020-04-07T19:05:00Z,5,2,1.5,4.5,8,6.5,0,2,pre-quake
2020-04-07T19:05:00Z,6,3.5,6.5,5.5,6.5,8.5,0,2,pre-quake
2020-04-07T19:05:00Z,8,4,4,10,NA,6,0,1,pre-quake
2020-04-07T19:05:00Z,9,8,10,0,10,8,0,1,pre-quake
2020-04-07T19:05:00Z,15,5.5,9.5,4.5,NA,5.5,0,2,pre-quake
2020-04-07T19:10:00Z,1,6.5,4,6,9,1,0,2,pre-quake
2020-04-07T19:10:00Z,2,7,1,0,NA,7,1,1,pre-quake
2020-04-07T19:10:00Z,3,8,5.5,5.75,4.5,7.75,0,4,pre-quake
2020-04-07T19:10:00Z,8,4,10,5,NA,6,0,1,pre-quake
2020-04-07T19:10:00Z,9,8,3,2.5,6,6.5,0,2,pre-quake
2020-04-07T19:15:00Z,5,5,3,10,6,1,0,1,pre-quake
2020-04-07T19:15:00Z,8,1,3,5,NA,0,0,1,pre-quake
2020-04-07T19:15:00Z,13,0,10,9,NA,6,0,1,pre-quake
2020-04-07T19:15:00Z,14,1,7,1,NA,1,1,1,pre-quake
2020-04-07T19:15:00Z,15,2,5.5,4.5,NA,8.5,0.5,2,pre-quake
2020-04-07T19:15:00Z,18,2,10,9,NA,4,0,1,pre-quake
2020-04-07T19:15:00Z,19,5,3,1,NA,5,0,1,pre-quake
2020-04-07T19:20:00Z,2,3,9,1,NA,9,0,1,pre-quake
2020-04-07T19:20:00Z,8,7.5,7.5,8.5,NA,7.5,0,2,pre-quake
2020-04-07T19:20:00Z,9,3.6666666666666665,8,4,5.666666666666667,5.666666666666667,0,3,pre-quake
2020-04-07T19:20:00Z,14,10,8,7,NA,3,0,1,pre-quake
2020-04-07T19:20:00Z,15,7,0,1,NA,10,0,1,pre-quake
2020-04-07T19:25:00Z,2,2,8,1,9,0,0,1,pre-quake
2020-04-07T19:25:00Z,9,2,8,7,0,5,0,1,pre-quake
2020-04-07T19:25:00Z,11,10,7,10,4,5,0,1,pre-quake
2020-04-07T19:25:00Z,15,9,10,6,NA,10,0,1,pre-quake
2020-04-07T19:25:00Z,18,5,2,4,NA,9,0,1,pre-quake
2020-04-07T19:25:00Z,19,0,7,4,NA,1,0,1,pre-quake
2020-04-07T19:30:00Z,2,6,5,3,NA,2,0,1,pre-quake
2020-04-07T19:30:00Z,3,8,1,2,2,7,0,1,pre-quake
2020-04-07T19:30:00Z,4,7,1,6,NA,5,1,1,pre-quake
2020-04-07T19:30:00Z,6,5,6,0,6,10,0,1,pre-quake
2020-04-07T19:30:00Z,8,5.333333333333333,5.333333333333333,6,NA,3.6666666666666665,0.3333333333333333,3,pre-quake
2020-04-07T19:30:00Z,12,4,6,1,NA,7,0,1,pre-quake
2020-04-07T19:30:00Z,15,5.5,7,4.5,NA,5,0,2,pre-quake
2020-04-07T19:30:00Z,18,8,9,1,NA,4,0,1,pre-quake
2020-04-07T19:35:00Z,3,4,0,3,7,6,0,1,pre-quake
2020-04-07T19:35:00Z,4,6,9,9,NA,5,1,1,pre-quake
2020-04-07T19:35:00Z,5,6,8,8,4,3,0,1,pre-quake
2020-04-07T19:35:00Z,6,6,1,10,5,7,0,1,pre-quake
2020-04-07T19:35:00Z,8,7,4.5,7.5,NA,2,0,2,pre-quake
2020-04-07T19:35:00Z,15,5,1.6666666666666667,5,NA,7,0,3,pre-quake
2020-04-07T19:35:00Z,18,10,0,8,NA,9,0,1,pre-quake
2020-04-07T19:40:00Z,1,5,4,7,10,5,0,1,pre-quake
2020-04-07T19:40:00Z,3,7,0,10,7,10,0,1,pre-quake
2020-04-07T19:40:00Z,4,6,9,5,NA,5,0,1,pre-quake
2020-04-07T19:40:00Z,8,4.5,2.25,1.5,NA,6.25,0.5,4,pre-quake
2020-04-07T19:40:00Z,9,7,2,10,5,10,0,1,pre-quake
2020-04-07T19:40:00Z,14,1,4,3,NA,2,0,2,pre-quake
2020-04-07T19:40:00Z,15,4,3,0,NA,10,0,1,pre-quake
2020-04-07T19:40:00Z,17,10,3,10,NA,10,0,1,pre-quake
2020-04-07T19:45:00Z,3,0.5,6,9,7,8.5,0,2,pre-quake
2020-04-07T19:45:00Z,4,5,10,10,NA,5,0,1,pre-quake
2020-04-07T19:45:00Z,6,2,1,10,8,10,0,1,pre-quake
2020-04-07T19:45:00Z,14,1,6,10,NA,0,1,1,pre-quake
2020-04-07T19:45:00Z,15,6,1,8.5,NA,1,0,2,pre-quake
2020-04-07T19:45:00Z,16,10,5,2,3,6,0,1,pre-quake
2020-04-07T19:50:00Z,2,0.5,5,1.5,NA,4,0,2,pre-quake
2020-04-07T19:50:00Z,3,5.5,4.5,7,6,6,0,2,pre-quake
2020-04-07T19:50:00Z,6,10,10,1,8,4,1,1,pre-quake
2020-04-07T19:50:00Z,9,2,10,1,8,10,0,1,pre-quake
2020-04-07T19:50:00Z,15,2,8,0,NA,1,0,1,pre-quake
2020-04-07T19:50:00Z,19,10,10,2,NA,0,0,1,pre-quake
2020-04-07T19:55:00Z,2,4.5,7,2.5,NA,6.25,0.25,4,pre-quake
2020-04-07T19:55:00Z,3,10,10,7,4,10,0,1,pre-quake
2020-04-07T19:55:00Z,4,5,2,0,NA,1,0,1,pre-quake
2020-04-07T19:55:00Z,5,4,10,6,5,2,0,1,pre-quake
2020-04-07T19:55:00Z,9,5,5,5,7,10,0,1,pre-quake
2020-04-07T19:55:00Z,15,4,8,1,NA,8,1,1,pre-quake
2020-04-07T20:00:00Z,2,8,10,4,NA,1,0,1,pre-quake
2020-04-07T20:00:00Z,3,1,6,1,10,0,0,1,pre-quake
2020-04-07T20:00:00Z,6,9,4,3,7,0,0,1,pre-quake
2020-04-07T20:00:00Z,8,10,1,10,NA,9,0,1,pre-quake
2020-04-07T20:00:00Z,9,2,7,10,5,10,0,1,pre-quake
2020-04-07T20:00:00Z,10,1,1,1,NA,10,0,1,pre-quake
2020-04-07T20:00:00Z,15,7,2,0,NA,3,0,1,pre-quake
2020-04-07T20:00:00Z,16,0,5,9,0,10,0,1,pre-quake
2020-04-07T20:05:00Z,1,1,10,1,10,10,0,1,pre-quake
2020-04-07T20:05:00Z,2,3,3,1,NA,1,0,1,pre-quake
2020-04-07T20:05:00Z,8,2,8,10,NA,4,0,1,pre-quake
2020-04-07T20:05:00Z,10,0,9,10,NA,8,0,1,pre-quake
2020-04-07T20:05:00Z,11,8,4,7,0,1,0,1,pre-quake
2020-04-07T20:05:00Z,12,4,0,10,NA,9,0,1,pre-quake
